main.pressure,main.humidity,wind.speed,wind.deg,clouds.all,latitude,longitude,weather_main_Clouds,weather_main_Mist,weather_main_Other,weather_main_Rain,year,quarter,month,week,day,day_sin,day_cos,month_sin,month_cos,lag_1,lag_2,lag_7
1022,93,1.23,145,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,293.96,291.83,292.07
1022,91,1.42,153,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,293.12,293.96,291.93
1022,91,1.53,138,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,293.54,293.12,291.23
1023,86,0.45,211,100,35.6009498,-82.5540161,False,False,False,True,2023,3,8,31,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,300.8,296.78,296.45
1022,88,0.45,290,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,294.26,294.96,302.0
1023,84,0.45,300,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,301.43,301.56,292.99
1023,84,0.89,326,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,292.52,301.43,292.15
1022,83,0.89,293,97,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,292.57,292.52,291.68
1023,87,0.0,0,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,299.9,300.27,298.63
1022,85,1.42,118,88,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,301.39,293.78,291.7
1022,85,1.05,122,83,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,293.16,301.39,298.44
1024,84,1.54,250,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,293.26,293.16,295.6
1023,87,0.45,245,82,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,296.91,293.87,295.91
1023,87,1.3,134,91,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,292.09,296.91,295.47
1025,79,0.45,0,75,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,291.91,292.09,292.83
1024,83,0.45,248,6,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,291.07,290.41,292.73
1023,72,2.57,160,75,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,291.77,293.05,289.9
1025,76,2.06,160,75,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,298.39,291.77,290.41
1023,76,3.6,180,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,295.96,298.39,291.07
1023,73,4.63,170,40,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,296.79,295.96,293.32
1023,72,3.09,160,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,297.72,296.79,292.5
1024,74,0.45,17,8,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,298.16,297.72,293.05
1024,71,3.6,150,75,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,297.01,298.16,291.77
1023,72,0.45,352,14,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,298.6,297.01,298.39
1016,95,0.66,339,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,3,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,294.86,297.6,293.76
1020,95,1.54,0,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,3,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,294.96,296.11,298.86
1021,92,1.54,160,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,3,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,294.27,294.96,298.63
1021,93,1.54,150,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,3,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,293.19,294.27,298.82
1020,92,2.57,140,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,3,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,293.21,293.19,298.99
1020,93,1.54,180,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,3,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,293.3,293.21,301.68
1019,94,0.45,201,100,35.6009498,-82.5540161,False,False,False,True,2023,3,8,31,3,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,293.11,293.3,296.11
1020,95,0.89,141,100,35.6009498,-82.5540161,False,False,False,True,2023,3,8,31,3,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,292.99,293.11,294.96
1020,95,0.53,167,99,35.6009498,-82.5540161,False,False,False,True,2023,3,8,31,3,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,292.88,292.99,294.27
1020,95,0.45,136,100,35.6009498,-82.5540161,False,False,False,True,2023,3,8,31,3,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,292.89,292.88,293.19
1020,95,1.54,130,100,35.6009498,-82.5540161,False,False,False,True,2023,3,8,31,3,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,292.94,292.89,293.21
1020,95,1.54,130,100,35.6009498,-82.5540161,False,False,False,True,2023,3,8,31,3,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,293.24,292.94,293.3
1019,95,0.45,229,100,35.6009498,-82.5540161,False,False,False,True,2023,3,8,31,3,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,293.49,293.24,293.11
1019,93,2.57,130,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,3,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,294.71,293.49,292.99
1018,93,1.54,140,100,35.6009498,-82.5540161,False,False,False,True,2023,3,8,31,3,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,294.99,294.71,292.88
1017,95,2.06,160,100,35.6009498,-82.5540161,False,False,False,True,2023,3,8,31,3,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,295.2,294.99,292.89
1017,94,2.57,0,100,35.6009498,-82.5540161,False,False,False,True,2023,3,8,31,3,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,295.35,295.2,292.94
1016,95,2.57,140,100,35.6009498,-82.5540161,False,False,False,True,2023,3,8,31,3,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,295.18,295.35,293.24
1016,94,1.54,160,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,3,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,295.19,295.18,293.49
1015,95,0.45,272,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,3,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,294.95,295.19,294.71
1015,95,0.45,316,99,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,3,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,294.55,294.95,294.99
1022,93,2.06,150,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,3,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,294.06,294.55,295.2
1023,94,1.22,141,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,3,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,293.13,294.06,295.35
1016,95,0.51,319,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,3,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,293.0,293.13,295.18
1016,95,3.6,320,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,293.2,296.16,296.64
1015,95,0.4,308,99,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,298.89,298.52,297.45
1017,90,0.45,1,78,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,297.28,297.92,293.43
1016,87,0.58,5,77,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,292.14,297.28,299.16
1015,68,0.45,26,68,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,297.2,298.96,297.27
1016,64,6.69,340,0,35.6009498,-82.5540161,False,False,True,False,2023,3,8,31,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,298.64,297.2,297.36
1015,67,0.45,14,73,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,299.9,298.64,297.41
1016,64,6.69,330,20,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,300.05,299.9,296.65
1016,65,4.12,350,20,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,300.57,300.05,297.92
1016,73,4.63,340,75,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,300.68,300.57,298.96
1016,77,5.14,340,20,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,298.95,300.68,297.2
1016,84,4.12,350,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,298.27,298.95,298.64
1015,76,0.45,13,78,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,296.9,298.27,299.9
1016,90,4.63,350,40,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,296.84,296.9,300.05
1015,95,1.34,316,88,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,295.53,296.84,300.57
1015,95,3.09,320,75,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,293.33,295.53,300.68
1015,95,2.06,290,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,292.96,293.33,298.95
1015,95,1.54,300,40,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,293.07,292.96,298.27
1016,95,3.09,340,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,297.62,292.99,296.84
1016,95,2.06,330,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,293.28,297.62,295.53
1015,95,2.06,360,75,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,293.2,293.28,293.33
1016,94,3.09,350,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,292.97,293.2,292.96
1015,82,1.15,358,83,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,294.24,292.97,293.07
1016,66,8.23,340,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,294.81,294.24,292.99
1017,87,1.27,135,1,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,296.96,296.84,305.58
1020,89,0.0,0,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,295.79,296.96,305.52
1018,95,2.57,360,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,294.32,297.36,296.73
1019,95,1.54,350,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,288.96,294.32,296.49
1020,94,2.57,350,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,289.89,288.96,296.25
1020,83,1.54,340,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,293.37,289.89,294.73
1019,74,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,296.89,293.37,295.02
1018,67,2.06,200,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,298.76,296.89,297.36
1018,59,2.57,230,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,300.74,298.76,294.32
1018,53,2.57,0,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,301.94,300.74,288.96
1018,51,0.45,217,20,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,302.93,301.94,289.89
1018,48,2.06,0,40,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,303.51,302.93,293.37
1017,55,3.09,170,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,303.83,303.51,296.89
1017,61,3.6,170,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,303.4,303.83,298.76
1017,68,4.63,180,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,302.24,303.4,300.74
1017,76,3.09,170,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,300.88,302.24,301.94
1017,85,1.24,117,1,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,298.69,300.88,302.93
1018,95,2.06,300,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,299.03,297.78,296.18
1018,95,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,300.15,289.19,296.3
1018,94,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,289.45,300.15,296.62
1018,92,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,296.73,296.47,298.32
1018,93,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,291.47,296.73,296.72
1018,94,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,290.83,291.47,296.07
1018,95,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,290.41,290.83,295.96
1016,71,0.89,326,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,303.66,298.97,295.83
1016,74,0.6,163,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,299.34,303.66,296.31
1018,85,1.54,0,75,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,298.8,299.34,296.75
1018,74,2.57,180,75,35.6009498,-82.5540161,False,False,True,False,2023,3,8,31,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,298.07,298.8,302.67
1017,78,0.45,230,64,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,299.88,298.07,306.08
1018,80,3.09,200,20,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,300.08,299.88,298.97
1018,85,2.57,0,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,299.57,300.08,303.66
1018,90,0.33,215,71,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,298.0,299.57,299.34
1018,93,1.54,130,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,295.93,298.0,298.8
1018,94,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,293.82,295.93,298.07
1017,94,1.54,180,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,293.13,293.82,299.88
1018,93,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,293.02,293.13,300.08
1016,70,2.06,310,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,293.13,293.02,299.57
1018,93,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,300.04,293.13,298.0
1019,93,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,293.48,300.04,295.93
1019,92,1.54,160,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,294.37,293.48,293.82
1017,91,1.35,150,2,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,294.95,294.37,293.13
1018,94,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,306.78,306.82,297.46
1016,71,2.57,310,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,306.68,293.86,303.59
1017,83,2.06,210,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,300.26,306.68,305.26
1016,77,1.54,270,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,302.51,303.48,302.94
1016,92,1.32,140,59,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,296.24,296.4,295.38
1016,89,0.89,207,38,35.6009498,-82.5540161,True,False,False,False,2023,3,8,31,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,294.72,296.24,294.81
1016,88,0.45,207,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,31,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,295.53,294.72,295.69
1013,91,1.54,10,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,32,7,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,300.32,297.86,297.67
1014,90,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,32,7,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,302.24,297.63,299.4
1016,95,2.57,290,75,35.6009498,-82.5540161,True,False,False,False,2023,3,8,32,7,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,297.92,295.39,306.26
1016,92,1.28,154,67,35.6009498,-82.5540161,True,False,False,False,2023,3,8,32,7,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,293.04,297.92,306.02
1016,93,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,32,7,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,294.57,293.04,305.01
1016,94,0.0,0,75,35.6009498,-82.5540161,True,False,False,False,2023,3,8,32,7,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,294.14,294.57,304.2
1016,94,0.0,0,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,32,7,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,293.79,294.14,305.52
1016,94,0.0,0,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,32,7,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,293.63,293.79,295.39
1015,95,0.0,0,100,35.6009498,-82.5540161,True,False,False,False,2023,3,8,32,7,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,293.52,293.63,297.92
1016,94,1.54,280,100,35.6009498,-82.5540161,False,True,False,False,2023,3,8,32,7,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,293.2,293.52,293.04
1017,95,2.06,350,100,35.6009498,-82.5540161,False,True,False,False,2023,3,8,32,7,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,292.91,293.2,294.57
1017,93,2.06,320,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,32,7,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,292.6,292.91,294.14
1017,82,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,32,7,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,294.74,292.6,293.79
1016,70,2.57,180,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,32,7,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,298.02,294.74,293.63
1016,64,1.54,0,20,35.6009498,-82.5540161,True,False,False,False,2023,3,8,32,7,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,300.79,298.02,293.52
1015,62,2.24,327,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,32,7,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,302.56,300.79,293.2
1014,62,6.17,210,75,35.6009498,-82.5540161,True,False,False,False,2023,3,8,32,7,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,303.45,302.56,292.91
1014,59,3.6,200,20,35.6009498,-82.5540161,True,False,False,False,2023,3,8,32,7,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,302.34,303.45,292.6
1016,83,4.12,20,75,35.6009498,-82.5540161,True,False,False,False,2023,3,8,32,7,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,303.48,302.34,294.74
1016,88,1.54,0,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,32,7,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,295.14,303.48,298.02
1015,93,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,32,7,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,295.14,295.14,300.79
1015,91,2.06,210,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,32,7,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,294.56,295.14,302.56
1014,92,0.45,76,0,35.6009498,-82.5540161,False,False,False,False,2023,3,8,32,7,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,294.39,294.56,303.45
1017,83,5.66,320,75,35.6009498,-82.5540161,False,False,False,True,2023,3,8,32,7,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,296.7,295.51,295.14
1017,74,4.63,10,75,35.6009498,-82.5540161,True,False,False,False,2023,3,8,32,8,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004,302.55,294.41,294.49
